1 340.703076923 0.14038372093
2 127.590257143 35.8158412698
3 314.613606061 452.4691875
4 0.563484848485 1.57335714286
5 0.240150943396 0.514185185185
6 0.396 0.92645
7 0.599616666667 1.55705
8 2.02205 11.90355
9 0.769932432432 2.50083333333
10 0.13025 0.270575
11 0.229830188679 0.471777777778
12 0.36675 0.85465
13 0.984066666667 2.74835
14 1.73691666667 9.83675
15 0.543516666667 1.4882
16 0.543516666667 1.4882
17 0.543516666667 1.4882
18 0.543516666667 1.4882
19 0.543516666667 1.4882
20 0.543516666667 1.4882
21 0.543516666667 1.4882
22 0.543516666667 1.4882
23 0.543516666667 1.4882
24 0.543516666667 1.4882
25 0.543516666667 1.4882
26 0.543516666667 1.4882
27 0.543516666667 1.4882
28 0.543516666667 1.4882
29 0.543516666667 1.4882
30 0.543516666667 1.4882
31 0.543516666667 1.4882
32 0.543516666667 1.4882
33 0.543516666667 1.4882
34 0.543516666667 1.4882
35 0.543516666667 1.4882
36 0.543516666667 1.4882
37 0.543516666667 1.4882
38 0.543516666667 1.4882
39 0.543516666667 1.4882
40 0.543516666667 1.4882
41 0.543516666667 1.4882
42 0.543516666667 1.4882
43 0.543516666667 1.4882
44 0.543516666667 1.4882
45 0.543516666667 1.4882
46 0.543516666667 1.4882
47 0.543516666667 1.4882
48 0.543516666667 1.4882
49 0.543516666667 1.4882
50 0.543516666667 1.4882
51 0.543516666667 1.4882
52 0.543516666667 1.4882
53 0.543516666667 1.4882
54 0.543516666667 1.4882
55 0.543516666667 1.4882
56 0.543516666667 1.4882
57 0.543516666667 1.4882
58 0.543516666667 1.4882
59 0.543516666667 1.4882
60 0.543516666667 1.4882
61 0.543516666667 1.4882
62 0.543516666667 1.4882
63 0.543516666667 1.4882
64 0.543516666667 1.4882
65 0.543516666667 1.4882
66 0.543516666667 1.4882
67 0.543516666667 1.4882
68 0.543516666667 1.4882
69 0.543516666667 1.4882
70 0.543516666667 1.4882
71 0.543516666667 1.4882
72 0.543516666667 1.4882
